identifier	lang_code	gloss	transcription_norm	ipa	residual
rosettaproject_mam_swadesh-1	mam	child	c\wa\l	cʼwaʔl	
rosettaproject_mam_swadesh-1	mam	cloud	mu·j	muːx	
rosettaproject_mam_swadesh-1	mam	cold	che\w	ʧeʔw	
rosettaproject_mam_swadesh-1	mam	come	\u·l	ʔuːl	
rosettaproject_mam_swadesh-1	mam	cut	jilin	xilin	
rosettaproject_mam_swadesh-1	mam	day	k\i·j	kʼiːx	
rosettaproject_mam_swadesh-1	mam	die	cyim	cjim	
rosettaproject_mam_swadesh-1	mam	dig	Icu·ne	icuːne	
rosettaproject_mam_swadesh-1	mam	dog	tx\ya·n	ʧʼjaːn	
rosettaproject_mam_swadesh-1	mam	drink	c\a·na	cʼaːna	
rosettaproject_mam_swadesh-1	mam	dry	tzki·j	ʦkiːx	
rosettaproject_mam_swadesh-1	mam	dust	puklaj	puklax	
rosettaproject_mam_swadesh-1	mam	ear	xcyin	ʃcjin	
rosettaproject_mam_swadesh-1	mam	earth	tx\otx\	ʧʼoʧʼ	
rosettaproject_mam_swadesh-1	mam	eat	wa\n	waʔn	
rosettaproject_mam_swadesh-1	mam	egg	jos	xos	
rosettaproject_mam_swadesh-1	mam	eye	b\ak\ cywitze	ɓakʼ cjwiʦe	
rosettaproject_mam_swadesh-1	mam	fall	cu\tz tz\ak	cuʔʦ ʦʼak	
rosettaproject_mam_swadesh-1	mam	far	nakchak	nakʧak	
rosettaproject_mam_swadesh-1	mam	fat (n.)	mante·c	manteːc	
rosettaproject_mam_swadesh-1	mam	fear	xob\	ʃoɓ	
rosettaproject_mam_swadesh-1	mam	feather	t-sma·l	t smaːl	
rosettaproject_mam_swadesh-1	mam	fingernail	t-xc\yak	t ʃcʼjak	
rosettaproject_mam_swadesh-1	mam	fire	k\a·k\	kʼaːkʼ	
rosettaproject_mam_swadesh-1	mam	fish	cyix	cjiʃ	
rosettaproject_mam_swadesh-1	mam	five	jwe\	xweʔ	
rosettaproject_mam_swadesh-1	mam	fly (v.)	li·pan	liːpan	
rosettaproject_mam_swadesh-1	mam	fog	k\ak mu·j	kʼak muːx	
rosettaproject_mam_swadesh-1	mam	foot	kkan	kkan	
rosettaproject_mam_swadesh-1	mam	four	cya·j	cjaːx	
rosettaproject_mam_swadesh-1	mam	fruit	lob\j	loɓx	
rosettaproject_mam_swadesh-1	mam	full	nojn	noxn	
rosettaproject_mam_swadesh-1	mam	give	k\o\ne	kʼoʔne	
rosettaproject_mam_swadesh-1	mam	good	b\a\n ke	ɓaʔn ke	
rosettaproject_mam_swadesh-1	mam	green	cha\ ẍ	ʧaʔ	
rosettaproject_mam_swadesh-1	mam	hair	sma·l	smaːl	
rosettaproject_mam_swadesh-1	mam	hand	nk\ab\e	nkʼaɓe	
rosettaproject_mam_swadesh-1	mam	head	nwi\ye	nwiʔje	
rosettaproject_mam_swadesh-1	mam	hear	olt	olt	
rosettaproject_mam_swadesh-1	mam	heart	ta·nmiya	taːnmija	
rosettaproject_mam_swadesh-1	mam	heavy	a·l	aːl	
rosettaproject_mam_swadesh-1	mam	here	tzalu\	ʦaluʔ	
rosettaproject_mam_swadesh-1	mam	hit	b\u·jine	ɓuːxine	
rosettaproject_mam_swadesh-1	mam	horn	tca·ch	tcaːʧ	
rosettaproject_mam_swadesh-1	mam	how?	ti	ti	
rosettaproject_mam_swadesh-1	mam	husband	tchmi·l	tʧmiːl	
rosettaproject_mam_swadesh-1	mam	i	a·yine	aːjine	
rosettaproject_mam_swadesh-1	mam	kill	tb\yo\n	tɓjoʔn	
rosettaproject_mam_swadesh-1	mam	knee	nch\e·cye	nʧʼeːcje	
rosettaproject_mam_swadesh-1	mam	know	tb\i·ya	tɓiːja	
rosettaproject_mam_swadesh-1	mam	lake	njab\	nxaɓ	
rosettaproject_mam_swadesh-1	mam	laugh	in tze/n	in ʦe, n	
rosettaproject_mam_swadesh-1	mam	leaf	ẍa·k	aːk	
rosettaproject_mam_swadesh-1	mam	left	tna·yaj	tnaːjax	
rosettaproject_mam_swadesh-1	mam	lie	coxl	coʃl	
rosettaproject_mam_swadesh-1	mam	liver	ttx\o·tx\	tʧʼoːʧʼ	
rosettaproject_mam_swadesh-1	mam	long	ẍyu·kb\i	juːkɓi	
rosettaproject_mam_swadesh-1	mam	louse	xkuc\	ʃkucʼ	
rosettaproject_mam_swadesh-1	mam	man	ẍi·nak	iːnak	
rosettaproject_mam_swadesh-1	mam	meat	chib\	ʧiɓ	
rosettaproject_mam_swadesh-1	mam	moon	ẍja·w	xaːw	
rosettaproject_mam_swadesh-1	mam	mountain	witz	wiʦ	
rosettaproject_mam_swadesh-1	mam	mouth	ttzi\	tʦiʔ	
rosettaproject_mam_swadesh-1	mam	name	tb\i	tɓi	
rosettaproject_mam_swadesh-1	mam	near	nika·yin	nikaːjin	
rosettaproject_mam_swadesh-1	mam	neck	tkula	tkula	
rosettaproject_mam_swadesh-1	mam	new	ac\aj	acʼax	
rosettaproject_mam_swadesh-1	mam	night	koni·c\an	koniːcʼan	
rosettaproject_mam_swadesh-1	mam	nose	ttxa\na	tʧaʔna	
rosettaproject_mam_swadesh-1	mam	one	jun	xun	
rosettaproject_mam_swadesh-1	mam	other	ju·ntl	xuːntl	
rosettaproject_mam_swadesh-1	mam	person	ẍja·l	xaːl	
rosettaproject_mam_swadesh-1	mam	pull	njawo\ne	nxawoʔne	
rosettaproject_mam_swadesh-1	mam	rain	jb\a·l	xɓaːl	
rosettaproject_mam_swadesh-1	mam	red	cyak	cjak	
rosettaproject_mam_swadesh-1	mam	right	tb\a·nk\ab\	tɓaːnkʼaɓ	
rosettaproject_mam_swadesh-1	mam	river	ni\ma	niʔma	
rosettaproject_mam_swadesh-1	mam	road	tk\ab\b\e	tkʼaɓɓe	
rosettaproject_mam_swadesh-1	mam	root	tloc	tloc	
rosettaproject_mam_swadesh-1	mam	rope	ch\e\ch	ʧʼeʔʧ	
rosettaproject_mam_swadesh-1	mam	rope	d\yja·j	dʼjxaːx	
rosettaproject_mam_swadesh-1	mam	rotten	k\ayn	kʼajn	
rosettaproject_mam_swadesh-1	mam	round	tulin ti\j	tulin tiʔx	
rosettaproject_mam_swadesh-1	mam	sand	pokla·j	poklaːx	
rosettaproject_mam_swadesh-1	mam	say	al	al	
rosettaproject_mam_swadesh-1	mam	see	tx\ya·n	ʧʼjaːn	
rosettaproject_mam_swadesh-1	mam	seed	\i·yaj	ʔiːjax	
rosettaproject_mam_swadesh-1	mam	sing	b\i·tzuna	ɓiːʦuna	
rosettaproject_mam_swadesh-1	mam	sit	k\ukl	kʼukl	
rosettaproject_mam_swadesh-1	mam	skin	tz\u·mile	ʦʼuːmile	
rosettaproject_mam_swadesh-1	mam	sleep	ta·nẍa	taːn a	
rosettaproject_mam_swadesh-1	mam	smell	ko\	koʔ	
rosettaproject_mam_swadesh-1	mam	smoke	sib\	siɓ	
rosettaproject_mam_swadesh-1	mam	stab	ẍayu·ne	ajuːne	
rosettaproject_mam_swadesh-1	mam	stand	wa\l	waʔl	
rosettaproject_mam_swadesh-1	mam	star	che\w	ʧeʔw	
rosettaproject_mam_swadesh-1	mam	stone	cya\	cjaʔ	
rosettaproject_mam_swadesh-1	mam	stone	ẍak	ak	
rosettaproject_mam_swadesh-1	mam	suck	tz\u·n	ʦʼuːn	
rosettaproject_mam_swadesh-1	mam	sun	k\i·j	kʼiːx	
rosettaproject_mam_swadesh-1	mam	swell	ẍi ma·l	i maːl	
rosettaproject_mam_swadesh-1	mam	swim	ẍnu\ïne	nuʔɨne	
rosettaproject_mam_swadesh-1	mam	tail	tje\	txeʔ	
rosettaproject_mam_swadesh-1	mam	that	cbi·ẍ	cbiː	
rosettaproject_mam_swadesh-1	mam	there	ma chi·ẍ	ma ʧiː	
rosettaproject_mam_swadesh-1	mam	thick	pi·m	piːm	
rosettaproject_mam_swadesh-1	mam	thin	xax	ʃaʃ	
rosettaproject_mam_swadesh-1	mam	this	lu\	luʔ	
rosettaproject_mam_swadesh-1	mam	thou	a·ya	aːja	
rosettaproject_mam_swadesh-1	mam	tongue	wa·k\e	waːkʼe	
rosettaproject_mam_swadesh-1	mam	tooth	ke tcya\ya	ke tcjaʔja	
rosettaproject_mam_swadesh-1	mam	tooth	twitz ke\	twiʦ keʔ	
rosettaproject_mam_swadesh-1	mam	tree	tze\	ʦeʔ	
rosettaproject_mam_swadesh-1	mam	two	cab\	caɓ	
rosettaproject_mam_swadesh-1	mam	walk	b\e·t	ɓeːt	
rosettaproject_mam_swadesh-1	mam	warm	cyka\	cjkaʔ	
rosettaproject_mam_swadesh-1	mam	wash	cytx\jo\n	cjʧʼxoʔn	
rosettaproject_mam_swadesh-1	mam	water	\a\	ʔaʔ	
rosettaproject_mam_swadesh-1	mam	we	ko\	koʔ	
rosettaproject_mam_swadesh-1	mam	wet	\ac\naj	ʔacʼnax	
rosettaproject_mam_swadesh-1	mam	what	ti	ti	
rosettaproject_mam_swadesh-1	mam	when?	jtoj b\an	xtox ɓan	
rosettaproject_mam_swadesh-1	mam	where?	ja ta\ya	xa taʔja	
rosettaproject_mam_swadesh-1	mam	white	sak	sak	
rosettaproject_mam_swadesh-1	mam	who	\alcye·	ʔalcjeː	
rosettaproject_mam_swadesh-1	mam	wife	t-ẍu\jil	t uʔxil	
rosettaproject_mam_swadesh-1	mam	woman	txi·n	ʧiːn	
rosettaproject_mam_swadesh-1	mam	woman	ẍu\j	uʔx	
rosettaproject_mam_swadesh-1	mam	ye	\a·keye	ʔaːkeje	
rosettaproject_mam_swadesh-1	mam	year	\ab\k\i	ʔaɓkʼi	
rosettaproject_mam_swadesh-1	mam	yellow	xk\an	ʃkʼan	
rosettaproject_poc_swadesh-1	poc	all	chunchel	ʧunʧel	
rosettaproject_poc_swadesh-1	poc	all	ke\entero	keʔentero	
rosettaproject_poc_swadesh-1	poc	ashes	cha·j	ʧaːx	
rosettaproject_poc_swadesh-1	poc	ashes	sa\ chahj	saʔ ʧahx	
rosettaproject_poc_swadesh-1	poc	bark	k\as	kʼas	
rosettaproject_poc_swadesh-1	poc	bark	yoc\oj che	jocʼox ʧe	
rosettaproject_poc_swadesh-1	poc	big	nim	nim	
rosettaproject_poc_swadesh-1	poc	bird	chicop	ʧicop	
rosettaproject_poc_swadesh-1	poc	bird	tz\iquin	ʦʼikin	
rosettaproject_poc_swadesh-1	poc	bite	tiu	tiu	
rosettaproject_poc_swadesh-1	poc	bite	wahach	wahaʧ	
rosettaproject_poc_swadesh-1	poc	black	k\ek	kʼek	
rosettaproject_poc_swadesh-1	poc	blood	quic\	kicʼ	
rosettaproject_poc_swadesh-1	poc	blood	wic\	wicʼ	
rosettaproject_poc_swadesh-1	poc	blow	-		
rosettaproject_poc_swadesh-1	poc	blow	ahlinic	ahlinic	
rosettaproject_poc_swadesh-1	poc	bone	b\ak	ɓak	
rosettaproject_poc_swadesh-1	poc	bone	wak	wak	
rosettaproject_poc_swadesh-1	poc	breast	chuch	ʧuʧ	
rosettaproject_poc_swadesh-1	poc	breast	wach a k\ox	waʧ a kʼoʃ	
rosettaproject_poc_swadesh-1	poc	burn	c\atom	cʼatom	
rosettaproject_poc_swadesh-1	poc	burn	copic	copic	
rosettaproject_poc_swadesh-1	poc	child	pi\ ac\on	piʔ acʼon	
rosettaproject_poc_swadesh-1	poc	child	q\uisac\un	qʼuisacʼun	
rosettaproject_poc_swadesh-1	poc	cloud	co\ sutz\	coʔ suʦʼ	
rosettaproject_poc_swadesh-1	poc	cloud	su·tz\	suːʦʼ	
rosettaproject_poc_swadesh-1	poc	cold	c\uxic	cʼuʃic	
rosettaproject_poc_swadesh-1	poc	come	chale	ʧale	
rosettaproject_poc_swadesh-1	poc	come	cojic	coxic	
rosettaproject_poc_swadesh-1	poc	cut	-		
rosettaproject_poc_swadesh-1	poc	cut	yoc\oj	jocʼox	
rosettaproject_poc_swadesh-1	poc	day	k\ij	kʼix	
rosettaproject_poc_swadesh-1	poc	die	kime	kime	
rosettaproject_poc_swadesh-1	poc	die	quim	kim	
rosettaproject_poc_swadesh-1	poc	dig	-		
rosettaproject_poc_swadesh-1	poc	dig	c\ot	cʼot	
rosettaproject_poc_swadesh-1	poc	dog	tz\e\	ʦʼeʔ	
rosettaproject_poc_swadesh-1	poc	dog	tz\i\	ʦʼiʔ	
rosettaproject_poc_swadesh-1	poc	drink	uc\	ucʼ	
rosettaproject_poc_swadesh-1	poc	dry	chikij	ʧikix	
rosettaproject_poc_swadesh-1	poc	dry	chiquic	ʧikic	
rosettaproject_poc_swadesh-1	poc	dust	pokolah	pokolah	
rosettaproject_poc_swadesh-1	poc	dust	po·k	poːk	
rosettaproject_poc_swadesh-1	poc	ear	xiquin	ʃikin	
rosettaproject_poc_swadesh-1	poc	earth	ac\al	acʼal	
rosettaproject_poc_swadesh-1	poc	earth	ak\a\l	akʼaʔl	
rosettaproject_poc_swadesh-1	poc	eat	k\oxom	kʼoʃom	
rosettaproject_poc_swadesh-1	poc	eat	wi\ic	wiʔic	
rosettaproject_poc_swadesh-1	poc	egg	maloj	malox	
rosettaproject_poc_swadesh-1	poc	egg	miloj	milox	
rosettaproject_poc_swadesh-1	poc	eye	nak\ wach	nakʼ waʧ	
rosettaproject_poc_swadesh-1	poc	eye	nuk\ wa·ch	nukʼ waːʧ	
rosettaproject_poc_swadesh-1	poc	fall	-		
rosettaproject_poc_swadesh-1	poc	fall	k\ehb\ic	kʼehɓic	
rosettaproject_poc_swadesh-1	poc	far	najt	naxt	
rosettaproject_poc_swadesh-1	poc	fat (n.)	k\ina·\	kʼinaːʔ	
rosettaproject_poc_swadesh-1	poc	fat (n.)	manteca	manteca	
rosettaproject_poc_swadesh-1	poc	father	rij	rix	
rosettaproject_poc_swadesh-1	poc	fear	-		
rosettaproject_poc_swadesh-1	poc	fear	yohjic	johxic	
rosettaproject_poc_swadesh-1	poc	feather	pluma	pluma	
rosettaproject_poc_swadesh-1	poc	feather	rij	rix	
rosettaproject_poc_swadesh-1	poc	fingernail	ixcak	iʃcak	
rosettaproject_poc_swadesh-1	poc	fingernail	ixkak	iʃkak	
rosettaproject_poc_swadesh-1	poc	fire	k\ak\	kʼakʼ	
rosettaproject_poc_swadesh-1	poc	fire	k\a·k	kʼaːk	
rosettaproject_poc_swadesh-1	poc	fish	car	car	
rosettaproject_poc_swadesh-1	poc	five	ho\ob\	hoʔoɓ	
rosettaproject_poc_swadesh-1	poc	five	ho\wab\	hoʔwaɓ	
rosettaproject_poc_swadesh-1	poc	fly (v.)	purinic	purinic	
rosettaproject_poc_swadesh-1	poc	fly (v.)	rupur	rupur	
rosettaproject_poc_swadesh-1	poc	fog	-		
rosettaproject_poc_swadesh-1	poc	fog	mutz\ jab\	muʦʼ xaɓ	
rosettaproject_poc_swadesh-1	poc	foot	ok	ok	
rosettaproject_poc_swadesh-1	poc	foot	tuk	tuk	
rosettaproject_poc_swadesh-1	poc	four	qui\ib\	kiʔiɓ	
rosettaproject_poc_swadesh-1	poc	four	quijib\	kixiɓ	
rosettaproject_poc_swadesh-1	poc	fruit	-		
rosettaproject_poc_swadesh-1	poc	fruit	wa\ che·	waʔ ʧeː	
rosettaproject_poc_swadesh-1	poc	full	noajenak	noaxenak	
rosettaproject_poc_swadesh-1	poc	full	nujinak	nuxinak	
rosettaproject_poc_swadesh-1	poc	give	rula\	rulaʔ	
rosettaproject_poc_swadesh-1	poc	give	yeu	jeu	
rosettaproject_poc_swadesh-1	poc	good	atob\	atoɓ	
rosettaproject_poc_swadesh-1	poc	good	no\ wajal	noʔ waxal	
rosettaproject_poc_swadesh-1	poc	green	rax	raʃ	
rosettaproject_poc_swadesh-1	poc	hair	nah	nah	
rosettaproject_poc_swadesh-1	poc	hair	rismal nah	rismal nah	
rosettaproject_poc_swadesh-1	poc	hand	k\ab\	kʼaɓ	
rosettaproject_poc_swadesh-1	poc	head	jalom	xalom	
rosettaproject_poc_swadesh-1	poc	head	nah	nah	
rosettaproject_poc_swadesh-1	poc	hear	b\ir	ɓir	
rosettaproject_poc_swadesh-1	poc	hear	waraj	warax	
rosettaproject_poc_swadesh-1	poc	heart	anima	anima	
rosettaproject_poc_swadesh-1	poc	heart	chunwalma	ʧunwalma	
rosettaproject_poc_swadesh-1	poc	heavy	ahl	ahl	
rosettaproject_poc_swadesh-1	poc	here	ayu\	ajuʔ	
rosettaproject_poc_swadesh-1	poc	here	riyu\	rijuʔ	
rosettaproject_poc_swadesh-1	poc	hit	-		
rosettaproject_poc_swadesh-1	poc	hit	k\oj	kʼox	
rosettaproject_poc_swadesh-1	poc	horn	oc\a\	ocʼaʔ	
rosettaproject_poc_swadesh-1	poc	horn	ruc\a·\	rucʼaːʔ	
rosettaproject_poc_swadesh-1	poc	how?	-		
rosettaproject_poc_swadesh-1	poc	how?	ch\i	ʧʼi	
rosettaproject_poc_swadesh-1	poc	husband	b\ahil	ɓahil	
rosettaproject_poc_swadesh-1	poc	husband	wahil	wahil	
rosettaproject_poc_swadesh-1	poc	i	bin	bin	
rosettaproject_poc_swadesh-1	poc	i	hin	hin	
rosettaproject_poc_swadesh-1	poc	kill	cans	cans	
rosettaproject_poc_swadesh-1	poc	kill	cansa·	cansaː	
rosettaproject_poc_swadesh-1	poc	knee	nah chehc	nah ʧehc	
rosettaproject_poc_swadesh-1	poc	knee	wach chak	waʧ ʧak	
rosettaproject_poc_swadesh-1	poc	know	atalim	atalim	
rosettaproject_poc_swadesh-1	poc	know	ehťal	eh al	
rosettaproject_poc_swadesh-1	poc	lake	ha\	haʔ	
rosettaproject_poc_swadesh-1	poc	lake	palau	palau	
rosettaproject_poc_swadesh-1	poc	laugh	-		
rosettaproject_poc_swadesh-1	poc	laugh	se\el	seʔel	
rosettaproject_poc_swadesh-1	poc	leaf	xak	ʃak	
rosettaproject_poc_swadesh-1	poc	left	-		
rosettaproject_poc_swadesh-1	poc	left	tz\et	ʦʼet	
rosettaproject_poc_swadesh-1	poc	lie	yocic	jocic	
rosettaproject_poc_swadesh-1	poc	lie	yok	jok	
rosettaproject_poc_swadesh-1	poc	liver	\igado	ʔigado	
rosettaproject_poc_swadesh-1	poc	liver	tamat	tamat	
rosettaproject_poc_swadesh-1	poc	long	nim	nim	
rosettaproject_poc_swadesh-1	poc	long	niŋ wach	ni waʧ	
rosettaproject_poc_swadesh-1	poc	louse	tamat	tamat	
rosettaproject_poc_swadesh-1	poc	louse	uc\	ucʼ	
rosettaproject_poc_swadesh-1	poc	man	winak	winak	
rosettaproject_poc_swadesh-1	poc	meat	ch\ac	ʧʼac	
rosettaproject_poc_swadesh-1	poc	meat	tib\cal	tiɓcal	
rosettaproject_poc_swadesh-1	poc	moon	ch\um poh	ʧʼum poh	
rosettaproject_poc_swadesh-1	poc	moon	poh	poh	
rosettaproject_poc_swadesh-1	poc	mountain	rax che·	raʃ ʧeː	
rosettaproject_poc_swadesh-1	poc	mountain	yuk\	jukʼ	
rosettaproject_poc_swadesh-1	poc	mouth	chi\	ʧiʔ	
rosettaproject_poc_swadesh-1	poc	mouth	chi·	ʧiː	
rosettaproject_poc_swadesh-1	poc	name	b\ih	ɓih	
rosettaproject_poc_swadesh-1	poc	name	wih	wih	
rosettaproject_poc_swadesh-1	poc	near	loho\ ti	lohoʔ ti	
rosettaproject_poc_swadesh-1	poc	near	ma najt taj	ma naxt tax	
rosettaproject_poc_swadesh-1	poc	neck	alak	alak	
rosettaproject_poc_swadesh-1	poc	new	ac\	acʼ	
rosettaproject_poc_swadesh-1	poc	night	chak\ab\	ʧakʼaɓ	
rosettaproject_poc_swadesh-1	poc	nose	jo\	xoʔ	
rosettaproject_poc_swadesh-1	poc	nose	ju\	xuʔ	
rosettaproject_poc_swadesh-1	poc	one	jinaj	xinax	
rosettaproject_poc_swadesh-1	poc	other	-		
rosettaproject_poc_swadesh-1	poc	other	tocom	tocom	
rosettaproject_poc_swadesh-1	poc	person	cristianu	cristianu	
rosettaproject_poc_swadesh-1	poc	person	maj winak	max winak	
rosettaproject_poc_swadesh-1	poc	pull	-		
rosettaproject_poc_swadesh-1	poc	pull	quer	ker	
rosettaproject_poc_swadesh-1	poc	rain	jab\	xaɓ	
rosettaproject_poc_swadesh-1	poc	red	cak	cak	
rosettaproject_poc_swadesh-1	poc	right	-		
rosettaproject_poc_swadesh-1	poc	right	sac\aj	sacʼax	
rosettaproject_poc_swadesh-1	poc	river	nim ha\	nim haʔ	
rosettaproject_poc_swadesh-1	poc	river	sa\ la ha\	saʔ la haʔ	
rosettaproject_poc_swadesh-1	poc	road	rok yu·k\/b\e	rok juːkʼ, ɓe	
rosettaproject_poc_swadesh-1	poc	road	wieh	wieh	
rosettaproject_poc_swadesh-1	poc	root	ra·\	raːʔ	
rosettaproject_poc_swadesh-1	poc	root	yuhm	juhm	
rosettaproject_poc_swadesh-1	poc	rope	c\aham	cʼaham	
rosettaproject_poc_swadesh-1	poc	rope	laso	laso	
rosettaproject_poc_swadesh-1	poc	rope	lasuh	lasuh	
rosettaproject_poc_swadesh-1	poc	rope	sajqui	saxki	
rosettaproject_poc_swadesh-1	poc	rotten	k\ah	kʼah	
rosettaproject_poc_swadesh-1	poc	rotten	k\ahlam	kʼahlam	
rosettaproject_poc_swadesh-1	poc	round	cotoquic	cotokic	
rosettaproject_poc_swadesh-1	poc	round	junc\oh	xuncʼoh	
rosettaproject_poc_swadesh-1	poc	sand	saminib\	saminiɓ	
rosettaproject_poc_swadesh-1	poc	sand	sanib\	saniɓ	
rosettaproject_poc_swadesh-1	poc	say	k\oric	kʼoric	
rosettaproject_poc_swadesh-1	poc	say	rokax	rokaʃ	
rosettaproject_poc_swadesh-1	poc	see	il	il	
rosettaproject_poc_swadesh-1	poc	see	rola\	rolaʔ	
rosettaproject_poc_swadesh-1	poc	seed	ija\	ixaʔ	
rosettaproject_poc_swadesh-1	poc	sing	-		
rosettaproject_poc_swadesh-1	poc	sing	tz\uy/wich	ʦʼuj, wiʧ	
rosettaproject_poc_swadesh-1	poc	sit	ch\ic	ʧʼic	
rosettaproject_poc_swadesh-1	poc	sit	chunic	ʧunic	
rosettaproject_poc_swadesh-1	poc	skin	tz\uhmal	ʦʼuhmal	
rosettaproject_poc_swadesh-1	poc	skin	tz\uhum	ʦʼuhum	
rosettaproject_poc_swadesh-1	poc	sleep	wir	wir	
rosettaproject_poc_swadesh-1	poc	sleep	wiric	wiric	
rosettaproject_poc_swadesh-1	poc	smell	cok tak	cok tak	
rosettaproject_poc_swadesh-1	poc	smell	pi\	piʔ	
rosettaproject_poc_swadesh-1	poc	smoke	sib\	siɓ	
rosettaproject_poc_swadesh-1	poc	smoke	si·b\	siːɓ	
rosettaproject_poc_swadesh-1	poc	stab	-		
rosettaproject_poc_swadesh-1	poc	stab	tok\	tokʼ	
rosettaproject_poc_swadesh-1	poc	stand	pa\	paʔ	
rosettaproject_poc_swadesh-1	poc	stand	pa\ic	paʔic	
rosettaproject_poc_swadesh-1	poc	star	ch\imi·n	ʧʼimiːn	
rosettaproject_poc_swadesh-1	poc	star	ch\umil	ʧʼumil	
rosettaproject_poc_swadesh-1	poc	stone	ab\aj	aɓax	
rosettaproject_poc_swadesh-1	poc	stone	ca\	caʔ	
rosettaproject_poc_swadesh-1	poc	stone	quehb\al/ca\	kehɓal, caʔ	
rosettaproject_poc_swadesh-1	poc	suck	-		
rosettaproject_poc_swadesh-1	poc	suck	tzub\	ʦuɓ	
rosettaproject_poc_swadesh-1	poc	sun	k\ij	kʼix	
rosettaproject_poc_swadesh-1	poc	swell	-		
rosettaproject_poc_swadesh-1	poc	swell	sib\jic	siɓxic	
rosettaproject_poc_swadesh-1	poc	swim	mux	muʃ	
rosettaproject_poc_swadesh-1	poc	swim	nadar	nadar	
rosettaproject_poc_swadesh-1	poc	tail	jia	xia	
rosettaproject_poc_swadesh-1	poc	tail	rije·\	rixeːʔ	
rosettaproject_poc_swadesh-1	poc	that	lo\	loʔ	
rosettaproject_poc_swadesh-1	poc	that	wulu	wulu	
rosettaproject_poc_swadesh-1	poc	there	-		
rosettaproject_poc_swadesh-1	poc	there	ar	ar	
rosettaproject_poc_swadesh-1	poc	thick	nim pam	nim pam	
rosettaproject_poc_swadesh-1	poc	thick	nim pam/pim	nim pam, pim	
rosettaproject_poc_swadesh-1	poc	thin	q\uisin pam	qʼuisin pam	
rosettaproject_poc_swadesh-1	poc	thin	xax/b\ak	ʃaʃ, ɓak	
rosettaproject_poc_swadesh-1	poc	this	wili	wili	
rosettaproject_poc_swadesh-1	poc	thou	hat	hat	
rosettaproject_poc_swadesh-1	poc	tongue	ak\	akʼ	
rosettaproject_poc_swadesh-1	poc	tongue	a·k\	aːkʼ	
rosettaproject_poc_swadesh-1	poc	tooth	e	e	
rosettaproject_poc_swadesh-1	poc	tooth	eh	eh	
rosettaproject_poc_swadesh-1	poc	tooth	nuca\	nucaʔ	
rosettaproject_poc_swadesh-1	poc	tooth	wiah	wiah	
rosettaproject_poc_swadesh-1	poc	tree	che·	ʧeː	
rosettaproject_poc_swadesh-1	poc	tree	chie\	ʧieʔ	
rosettaproject_poc_swadesh-1	poc	two	qui\b\	kiʔɓ	
rosettaproject_poc_swadesh-1	poc	two	qui\ib\	kiʔiɓ	
rosettaproject_poc_swadesh-1	poc	walk	b\ehic	ɓehic	
rosettaproject_poc_swadesh-1	poc	walk	weh	weh	
rosettaproject_poc_swadesh-1	poc	warm	tz\a\	ʦʼaʔ	
rosettaproject_poc_swadesh-1	poc	wash	-		
rosettaproject_poc_swadesh-1	poc	wash	tz\aj	ʦʼax	
rosettaproject_poc_swadesh-1	poc	water	ha\	haʔ	
rosettaproject_poc_swadesh-1	poc	we	hok	hok	
rosettaproject_poc_swadesh-1	poc	we	keh	keh	
rosettaproject_poc_swadesh-1	poc	wet	mojinak	moxinak	
rosettaproject_poc_swadesh-1	poc	wet	tz\akic	ʦʼakic	
rosettaproject_poc_swadesh-1	poc	what	chi\in	ʧiʔin	
rosettaproject_poc_swadesh-1	poc	what	hayura\	hajuraʔ	
rosettaproject_poc_swadesh-1	poc	when?	-		
rosettaproject_poc_swadesh-1	poc	when?	haruj	harux	
rosettaproject_poc_swadesh-1	poc	where?	hayu\	hajuʔ	
rosettaproject_poc_swadesh-1	poc	where?	pah	pah	
rosettaproject_poc_swadesh-1	poc	white	sak	sak	
rosettaproject_poc_swadesh-1	poc	who	ha wach	ha waʧ	
rosettaproject_poc_swadesh-1	poc	who	hayo\	hajoʔ	
rosettaproject_poc_swadesh-1	poc	wife	ehq\uen	ehqʼuen	
rosettaproject_poc_swadesh-1	poc	wife	ixkiel ma\ winak	iʃkiel maʔ winak	
rosettaproject_poc_swadesh-1	poc	woman	ixk\un	iʃkʼun	
rosettaproject_poc_swadesh-1	poc	woman	ixok	iʃok	
rosettaproject_poc_swadesh-1	poc	woman	xila\	ʃilaʔ	
rosettaproject_poc_swadesh-1	poc	ye	hat	hat	
rosettaproject_poc_swadesh-1	poc	ye	hat tak	hat tak	
rosettaproject_poc_swadesh-1	poc	year	hab\	haɓ	
rosettaproject_poc_swadesh-1	poc	year	ha·b\	haːɓ	
rosettaproject_poc_swadesh-1	poc	yellow	k\an	kʼan	
rosettaproject_quc_swadesh-1	quc	all	conojel	conoxel	
rosettaproject_quc_swadesh-1	quc	big	nim	nim	
rosettaproject_quc_swadesh-1	quc	bird	tz\iquin	ʦʼikin	
rosettaproject_quc_swadesh-1	quc	dog	tz\i	ʦʼi	
rosettaproject_quc_swadesh-1	quc	fat (n.)	manteca\	mantecaʔ	
rosettaproject_quc_swadesh-1	quc	fish	cär	cər	
rosettaproject_quc_swadesh-1	quc	i	yin	jin	
rosettaproject_quc_swadesh-1	quc	leaf	uxak	uʃak	
rosettaproject_quc_swadesh-1	quc	long	nim	nim	
